INDMusic Channel Report
September 2014
9LILG

Partner Views are: 2765397
Non-Ad Requested Views: 26405
Partner Revenue is: 5511.239074999999
Partner Ad Enabled Views are: 2738992
Partner Thousands of Ad Enabled Views: 2738.992
CPM: 2.0121413552869076
INDMusic Percentage: 0.1
Partner InDMusic Fee is: 551.1239074999999
Total Partner Earnings: 4960.115167499998

UGC Views are: 2014478
UGC Revenue is: 1632.0679429999989
UGC Ad Enabled Views are: 1599385
UGC Thousands of Ad Enabled Views: 1599.385
INDMusic Percentags: 0.1
UGC InDMusic Fee is: 163.2067942999999
Total UGC Earnings: 1468.861148699999

Total Channel Partner Payout: 6428.976316199997

videoId,claimType,claimOrigin,assetTitle,contentType,assetType,artist,album,isrc,customId,writer,channel,tViews,adViews,tEarnings
"qRLXNEt5y78","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,1,0,0
"qSI5ih5AxCQ","Audio-Visual","Web Upload","King Lil G - ""Mob Life"" Lyric Video","PARTNER-PROVIDED",,"King Lil G","","USASN1302108","9LILG",,,1,0,0
"qSI5ih5AxCQ","Audio-Visual","Web Upload","King Lil G - ""Mob Life"" Lyric Video","PARTNER-PROVIDED",,"King Lil G","","USASN1302108","9LILG",,,80381,80381,173.005308
"qSI5ih5AxCQ","Audio-Visual","Web Upload","King Lil G - ""Mob Life"" Lyric Video","PARTNER-PROVIDED",,"King Lil G","","USASN1302108","9LILG",,,80381,80381,173.005308
"qSI5ih5AxCQ","Audio-Visual","Web Upload","King Lil G - ""Mob Life"" Lyric Video","PARTNER-PROVIDED",,"King Lil G","","USASN1302108","9LILG",,,1393,0,0.0045
"qU69oG7A_Bs","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"qWcIimhVmmY","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"q_hUj87CsLs","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,2,2,0
"qaT9FEoHLlo","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,4,4,0
"qaT9FEoHLlo","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,1,0,0
"qdPCRLkyJhU","Audio","Audio Match","Killuminati Won't Save You","UGC",,"King Lil G","Lost in Smoke","USASN1302107","9LILG",,,1,1,0
"qfXMvOtSZ7c","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,46,46,0.004387
"qfXMvOtSZ7c","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,2,0,0
"qj7py5Zhi8c","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,86,0,0
"qkq6cP2Vm1w","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,132,0,0
"qqmeV6n5rMQ","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,7,7,0.000165
"qqmeV6n5rMQ","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,2,0,0
"qqtnpio3gfI","Audio","Audio Match","El Stilo De Mafia","UGC",,"King Lil G","Lost in Smoke","USASN1302112","9LILG",,,2,2,0
"qu5bjMCRI0s","Audio","Audio Match","El Stilo De Mafia","UGC",,"King Lil G","Lost in Smoke","USASN1302112","9LILG",,,63,63,0.000232
"qu5bjMCRI0s","Audio","Audio Match","El Stilo De Mafia","UGC",,"King Lil G","Lost in Smoke","USASN1302112","9LILG",,,1,0,0
"qwHfbZg6m-g","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,2,2,0.001444
"qyFxLn9JBkM","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,488,488,0.226521
"qyFxLn9JBkM","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,4,0,0
"r2Sm99CIoUo","Audio","Audio Match","I Don't Give a Fuck","UGC",,"King Lil G","King Enemy","USASN1201248","9LILG",,,195,195,0.000788
"r2Sm99CIoUo","Audio","Audio Match","I Don't Give a Fuck","UGC",,"King Lil G","King Enemy","USASN1201248","9LILG",,,9,0,0
"r3xk0fcMeTM","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,1,0,0
"r3xk0fcMeTM","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,1,1,0
"r6Rhj2wQhAU","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,2,2,0
"r9lgd1rwEIU","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,10,10,0.00032
"rCAUdfATkzs","Audio","Audio Match","El Stilo De Mafia","UGC",,"King Lil G","Lost in Smoke","USASN1302112","9LILG",,,1136,1136,2.15817
"rCAUdfATkzs","Audio","Audio Match","El Stilo De Mafia","UGC",,"King Lil G","Lost in Smoke","USASN1302112","9LILG",,,57,0,0
"rCItPkWupBI","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,196,196,0.041766
"rCItPkWupBI","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,25,0,0
"rCVNXP9RiHA","Audio","Audio Match","Sending This Message","UGC",,"Lil G","Blue Devil Part 2","USASN1200422","9LILG",,,590,590,1.719987
"rCVNXP9RiHA","Audio","Audio Match","Sending This Message","UGC",,"Lil G","Blue Devil Part 2","USASN1200422","9LILG",,,12,0,0
"rGYJ_brP44g","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,43,43,0.000115
"rGYJ_brP44g","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,0,0
"rH0v_AgyTYE","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,1,1,0
"rIn5JfrV468","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,4,4,0
"rKsKTmbA9y4","Audio","Audio Match","Delusional","UGC",,"King Lil G","AK47Boyz","QMEBT1400805","9LILG",,,47,47,0.0042095
"rKsKTmbA9y4","Audio","Audio Match","Delusional","UGC",,"King Lil G","AK47Boyz","QMEBT1400805","9LILG",,,47,47,0.0042095
"rLUuvHaLWNA","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,41,41,0.675865
"rLUuvHaLWNA","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,41,41,0.675865
"rLUuvHaLWNA","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,4,0,0
"rMfechLWCyY","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,382,382,0.000561
"rMfechLWCyY","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,5,0,0
"rQZp9zxrMGs","Audio","Audio Match","Fuck You Wanna Bee's","UGC",,"King Lil G","Lost in Smoke","USASN1302114","9LILG",,,369,369,0.010159
"rQZp9zxrMGs","Audio","Audio Match","Fuck You Wanna Bee's","UGC",,"King Lil G","Lost in Smoke","USASN1302114","9LILG",,,21,0,0
"rRWOBokedLM","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,12,12,0
"rRWOBokedLM","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,1,0,0
"rTArHp_nccQ","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,261,261,0.001963
"rTArHp_nccQ","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,2,0,0
"rXvuPdrLFa8","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"ragWL_a0YDo","Audio","Audio Match","Can't Relate","UGC",,"King Lil G","AK47Boyz","QMEBT1400803","9LILG",,,4405,4405,10.03645
"ragWL_a0YDo","Audio","Audio Match","Can't Relate","UGC",,"King Lil G","AK47Boyz","QMEBT1400803","9LILG",,,4405,4405,10.03645
"ragWL_a0YDo","Audio","Audio Match","Can't Relate","UGC",,"King Lil G","AK47Boyz","QMEBT1400803","9LILG",,,32,0,0
"reF3-luLAsY","Audio","Audio Match","Out to Get Me (feat. RC & PJ The Gator)","UGC",,"King Lil G","King Enemy","USASN1201241","9LILG",,,18,18,0.001236
"rhaCEIIXd3k","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,1,1,0
"rif2LuXgLoc","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,1,1,0
"rif2LuXgLoc","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,1,1,0
"rm7wek_cX9s","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,3,3,0
"rm9WD3nVmoE","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,1,1,0
"rplbxFbMb84","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,6,6,0
"rqzEpzUF6P8","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,4,4,0.000188
"ruQLw68-1Cc","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,1,1,0
"rxHTZ8JUO3Q","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,75,75,0.000405
"rxHTZ8JUO3Q","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,75,75,0.000405
"s0NZ70KAAS4","Audio","Audio Match","Make U Mine Feat Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400813","9LILG",,,251,251,0.0039015
"s0NZ70KAAS4","Audio","Audio Match","Make U Mine Feat Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400813","9LILG",,,251,251,0.0039015
"s0NZ70KAAS4","Audio","Audio Match","Make U Mine Feat Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400813","9LILG",,,1,0,0
"s6FAlhiQybk","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,1,1,0
"s6gBfYIV3Xg","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,1,1,0
"s7-9gkp_INk","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"s7m4foucqTc","Audio","Audio Match","Make U Mine Feat Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400813","9LILG",,,31168,31168,68.7231185
"s7m4foucqTc","Audio","Audio Match","Make U Mine Feat Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400813","9LILG",,,31168,31168,68.7231185
"s7m4foucqTc","Audio","Audio Match","Make U Mine Feat Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400813","9LILG",,,248,0,0
"s9p80gvNcnE","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,5,5,0
"s9p80gvNcnE","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,1,0,0
"sBHi7gxanPg","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,17,0,0
"sBHi7gxanPg","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,940,940,2.2518305
"sCL8i0EVd0k","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,7,7,0
"sEmgNMtD7s0","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1,1,0
"sEmgNMtD7s0","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1,1,0
"sIgVjoyV_kw","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,38,38,0
"sIgVjoyV_kw","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,38,38,0
"sIn977lIPSA","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,8,8,0
"sNIXAYFrFg4","Audio","Audio Match","Black Cortez","UGC",,"Lil G","Blue Devil Part 2","USASN1200415","9LILG",,,2542,2542,6.557968
"sNIXAYFrFg4","Audio","Audio Match","Black Cortez","UGC",,"Lil G","Blue Devil Part 2","USASN1200415","9LILG",,,44,0,0
"sNfLKas6gg8","Audio","Audio Match","Like That Feat. Baby Gunz & Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400809","9LILG",,,328,328,0.0016555
"sNfLKas6gg8","Audio","Audio Match","Like That Feat. Baby Gunz & Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400809","9LILG",,,328,328,0.0016555
"sNfLKas6gg8","Audio","Audio Match","Like That Feat. Baby Gunz & Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400809","9LILG",,,3,0,0
"sQJ8NSa6zos","Audio","Audio Match","Dirty Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400807","9LILG",,,60,60,0.0009525
"sQJ8NSa6zos","Audio","Audio Match","Dirty Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400807","9LILG",,,60,60,0.0009525
"sR4YegQJalI","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,4,0,0
"sRFij8IipT4","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,5,5,0
"sVM09QxvdBw","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,8,8,0.00014
"sVM09QxvdBw","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,3,0,0
"sa_Q2pD6zHE","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,4,4,0
"sa_Q2pD6zHE","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,4,4,0
"sa_Q2pD6zHE","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1,0,0
"sd7iXNBF5wY","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,1,1,0
"sd7iXNBF5wY","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,3,0,0
"suvj_G5T90E","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,5,5,0
"sxtnVFu5z2Q","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,2,2,0
"sy8BHha6Df4","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,8,8,0
"sy8BHha6Df4","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,8,8,0
"syHQI_uPvH8","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,10,10,0
"syPulWTR8wI","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,10,10,0.002403
"t0OoSJDeJmI","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"t3nK2TeYhss","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,7,7,0
"t6t_vNgB9L4","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,41,41,0.000637
"t76HvKCuEsc","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,4,4,0
"t76HvKCuEsc","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,20,0,0
"t7VnvTKNRbg","Audio","Audio Match","El Stilo De Mafia","UGC",,"King Lil G","Lost in Smoke","USASN1302112","9LILG",,,1,1,0
"t7iihFUFAc4","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,7,7,0
"t8PEqh85ICA","Audio","Audio Match","Crush on You (feat. Mike Ness)","UGC",,"King Lil G","King Enemy","USASN1201254","9LILG",,,17,0,0
"t8PEqh85ICA","Audio","Audio Match","Crush on You (feat. Mike Ness)","UGC",,"King Lil G","King Enemy","USASN1201254","9LILG",,,5994,5994,21.031229
"t93D6af5VUo","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,2,0,0
"tGtNPZJUdNk","Audio","Audio Match","Sucios Part 2","UGC",,"Lil G","Blue Devil Part 2","USASN1200423","9LILG",,,433,433,0.233285
"tGtNPZJUdNk","Audio","Audio Match","Sucios Part 2","UGC",,"Lil G","Blue Devil Part 2","USASN1200423","9LILG",,,9,0,0
"tJUuaH4sq4s","Audio","Audio Match","If You Don't Know","UGC",,"King Lil G","King Enemy","USASN1201247","9LILG",,,3,3,0
"tJUuaH4sq4s","Audio","Audio Match","If You Don't Know","UGC",,"King Lil G","King Enemy","USASN1201247","9LILG",,,1,0,0
"tNLY5ifqklA","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"tNfw7YzLZFY","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,6,6,0
"tNfw7YzLZFY","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,6,6,0
"tOudSr2hEf4","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,59,0,0
"tOudSr2hEf4","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,59,0,0
"tQL-VizlooI","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,100,100,0.169481
"tRDMDpspZFM","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1,1,0
"tRDMDpspZFM","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1,1,0
"tTNARXm7GoA","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,3,3,0
"tTNARXm7GoA","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,3,3,0
"tUtDXgA-RJE","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"tXEZ_WASB2g","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,2,2,0.00012
"t_MwxwEC9FY","Audio","Audio Match","Out to Get Me (feat. RC & PJ The Gator)","UGC",,"King Lil G","King Enemy","USASN1201241","9LILG",,,5,5,0
"tgDAQfNwjNg","Audio","Audio Match","Delusional","UGC",,"King Lil G","AK47Boyz","QMEBT1400805","9LILG",,,3,3,0
"tgDAQfNwjNg","Audio","Audio Match","Delusional","UGC",,"King Lil G","AK47Boyz","QMEBT1400805","9LILG",,,3,3,0
"tkA2J-1DXaU","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,6,6,0
"tnnYjQmNFqQ","Audio","Audio Match","Dirty Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400807","9LILG",,,1,1,0
"tnnYjQmNFqQ","Audio","Audio Match","Dirty Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400807","9LILG",,,1,1,0
"tpQb1NpBh_Q","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,5,5,6.2e-05
"tr_oVvUSNBE","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,9,9,0.000955
"tr_oVvUSNBE","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,1,0,0
"ts7X5FMe2CE","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,4,4,0.0009225
"ts7X5FMe2CE","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,4,4,0.0009225
"tuLN-MXdBxo","Audio","Audio Match","Gunz in My Neighborhood","UGC",,"Lil G","Blue Devil Part 2","USASN1200417","9LILG",,,74,74,0.025951
"tuLN-MXdBxo","Audio","Audio Match","Gunz in My Neighborhood","UGC",,"Lil G","Blue Devil Part 2","USASN1200417","9LILG",,,12,0,0
"tudDNC8VN98","Audio","Audio Match","El Apachino Feat. LA Gun Smoke","UGC",,"King Lil G","AK47Boyz","QMEBT1400806","9LILG",,,6,6,0
"tudDNC8VN98","Audio","Audio Match","El Apachino Feat. LA Gun Smoke","UGC",,"King Lil G","AK47Boyz","QMEBT1400806","9LILG",,,6,6,0
"tvHSUag8eYQ","Audio","Audio Match","Midnite (feat. David Ortiz)","UGC",,"King Lil G","King Enemy","USASN1201251","9LILG",,,575,575,1.774001
"tvHSUag8eYQ","Audio","Audio Match","Midnite (feat. David Ortiz)","UGC",,"King Lil G","King Enemy","USASN1201251","9LILG",,,6,0,0
"u0UWiMRcK-M","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,194,194,0.006068
"u0UWiMRcK-M","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,16,0,0
"u24BN8Q1zvg","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,2,2,0
"u2Teb9dWKzw","Audio","Audio Match","Out to Get Me (feat. RC & PJ The Gator)","UGC",,"King Lil G","King Enemy","USASN1201241","9LILG",,,74,74,0.028344
"u2Teb9dWKzw","Audio","Audio Match","Out to Get Me (feat. RC & PJ The Gator)","UGC",,"King Lil G","King Enemy","USASN1201241","9LILG",,,4,0,0
"u2i92t1oltM","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,3,3,0
"u2i92t1oltM","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,294,0,0
"u4rfzvKy2OI","Audio","Audio Match","Out to Get Me (feat. RC & PJ The Gator)","UGC",,"King Lil G","King Enemy","USASN1201241","9LILG",,,123,123,0.177106
"u4rfzvKy2OI","Audio","Audio Match","Out to Get Me (feat. RC & PJ The Gator)","UGC",,"King Lil G","King Enemy","USASN1201241","9LILG",,,12,0,0
"u7mGrB69uE0","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,5,5,0
"u8ezGXlGZjs","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,3,3,0
"uFqpbccLYzY","Audio","Audio Match","Mob Life","UGC",,"King Lil G","Lost in Smoke","USASN1302108","9LILG",,,2,2,0
"uGPRnhC8ppk","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,7,7,0
"uItpeQTFeYc","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,1,1,0
"uM-BNpcjH5Y","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,4,4,0
"uM-BNpcjH5Y","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,4,4,0
"uMqf7461RYU","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,4,4,0
"uPM_0XD4zXc","Audio","Audio Match","Gods Looking for Me","UGC",,"King Lil G","Lost in Smoke","USASN1302117","9LILG",,,1,1,0
"uWwSzaMCojg","Audio","Audio Match","Puppeteer","UGC",,"Jamie Charoen","Puppeteer - Single","USASN1301026","9LILG",,,1,0,0
"uXzBwkNTiI8","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,34,34,5.3e-05
"uYPy2xPODyc","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,3,3,0
"u_bKFKzy40M","Audio","Audio Match","Black Cortez","UGC",,"Lil G","Blue Devil Part 2","USASN1200415","9LILG",,,877,877,0.706925
"u_bKFKzy40M","Audio","Audio Match","Black Cortez","UGC",,"Lil G","Blue Devil Part 2","USASN1200415","9LILG",,,3,0,0
"ucbOo-cgOkA","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,22,22,0.000178
"uenXdySfNNA","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,8,8,0
"ufXU2Rfua5s","Audio","Audio Match","Dirty Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400807","9LILG",,,24,24,0.0004825
